geometry,area_m2,count,label,mean_elev,mean_ndvi
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.81129394295161, -9.772009228674328], [-57.80231079011041, -9.772009228674328], [-57.80231079011041, -9.763026075833132], [-57.81129394295161, -9.763026075833132], [-57.81129394295161, -9.772009228674328]]]}",983302.1706931435,1,1,257.9055118110236,0.3369366139297756
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.81129394295161, -9.81692499288031], [-57.80231079011041, -9.81692499288031], [-57.80231079011041, -9.798958687197917], [-57.81129394295161, -9.798958687197917], [-57.81129394295161, -9.81692499288031]]]}",1966364.99155676,2,1,238.20275590551182,0.31684025674301297
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.820277095792804, -9.852857604245095], [-57.80231079011041, -9.852857604245095], [-57.80231079011041, -9.843874451403899], [-57.820277095792804, -9.843874451403899], [-57.820277095792804, -9.852857604245095]]]}",1966124.6860146145,2,1,233.26129666011786,0.2791866401968375
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.80231079011041, -9.75404292299195], [-57.793327637269215, -9.75404292299195], [-57.793327637269215, -9.745059770150753], [-57.80231079011041, -9.745059770150753], [-57.80231079011041, -9.75404292299195]]]}",983355.2010918743,1,1,246.99999999999997,0.327765977805785
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.80231079011041, -9.798958687197917], [-57.793327637269215, -9.798958687197917], [-57.793327637269215, -9.780992381515524], [-57.81129394295161, -9.780992381515524], [-57.81129394295161, -9.772009228674328], [-57.820277095792804, -9.772009228674328], [-57.820277095792804, -9.78997553435672], [-57.80231079011041, -9.78997553435672], [-57.80231079011041, -9.798958687197917]]]}",4916245.20491445,5,1,244.96072270227805,0.36390497964572266
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.793327637269215, -9.780992381515524], [-57.78434448442802, -9.780992381515524], [-57.78434448442802, -9.772009228674328], [-57.793327637269215, -9.772009228674328], [-57.793327637269215, -9.780992381515524]]]}",983275.6192377819,1,1,266.1732283464567,0.26600917516330885
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.793327637269215, -9.807941840039113], [-57.78434448442802, -9.807941840039113], [-57.78434448442802, -9.798958687197917], [-57.793327637269215, -9.798958687197917], [-57.793327637269215, -9.807941840039113]]]}",983195.8198465997,1,1,236.24803149606302,0.3031812370683477
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.78434448442802, -9.745059770150753], [-57.77536133158682, -9.745059770150753], [-57.77536133158682, -9.736076617309557], [-57.78434448442802, -9.736076617309557], [-57.78434448442802, -9.745059770150753]]]}",983381.6800317097,1,1,267.3543307086614,0.4133538962609649
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.77536133158682, -9.807941840039113], [-57.766378178745626, -9.807941840039113], [-57.766378178745626, -9.798958687197917], [-57.77536133158682, -9.798958687197917], [-57.77536133158682, -9.807941840039113]]]}",983195.8198464001,1,1,231.44094488188975,0.4489688320004776
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.766378178745626, -9.691160853103575], [-57.75739502590443, -9.691160853103575], [-57.75739502590443, -9.682177700262379], [-57.766378178745626, -9.682177700262379], [-57.766378178745626, -9.691160853103575]]]}",983540.0460191214,1,1,299.1692913385827,0.45041513383546167
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.73942872022204, -9.610312477532823], [-57.73044556738084, -9.610312477532823], [-57.73044556738084, -9.601329324691626], [-57.73942872022204, -9.601329324691626], [-57.73942872022204, -9.610312477532823]]]}",983775.9629988186,1,1,249.88188976377953,0.4005848466445718
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.73942872022204, -9.798958687197917], [-57.71247926169846, -9.798958687197917], [-57.71247926169846, -9.78997553435672], [-57.73044556738084, -9.78997553435672], [-57.73044556738084, -9.780992381515524], [-57.73942872022204, -9.780992381515524], [-57.73942872022204, -9.798958687197917]]]}",3932955.1652784,4,1,253.24754420432228,0.3418793221683831
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.721462414539644, -9.915739674133455], [-57.71247926169846, -9.915739674133455], [-57.71247926169846, -9.906756521292259], [-57.721462414539644, -9.906756521292259], [-57.721462414539644, -9.915739674133455]]]}",982874.4472783759,1,1,250.40944881889763,0.34958313666374236
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.71247926169846, -9.75404292299195], [-57.703496108857266, -9.75404292299195], [-57.703496108857266, -9.745059770150753], [-57.71247926169846, -9.745059770150753], [-57.71247926169846, -9.75404292299195]]]}",983355.2010925561,1,1,256.9881889763779,0.41540157573370035
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.721462414539644, -9.780992381515524], [-57.703496108857266, -9.780992381515524], [-57.703496108857266, -9.772009228674328], [-57.721462414539644, -9.772009228674328], [-57.721462414539644, -9.780992381515524]]]}",1966551.2495123993,2,1,266.8801571709233,0.25618121225190976
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.703496108857266, -9.682177700262379], [-57.69451295601607, -9.682177700262379], [-57.69451295601607, -9.673194547421183], [-57.703496108857266, -9.673194547421183], [-57.703496108857266, -9.682177700262379]]]}",983566.3557341715,1,1,290.5590551181102,0.699126594297772
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.703496108857266, -9.772009228674328], [-57.69451295601607, -9.772009228674328], [-57.69451295601607, -9.763026075833132], [-57.703496108857266, -9.763026075833132], [-57.703496108857266, -9.772009228674328]]]}",983302.1706941519,1,1,261.1062992125984,0.3428843550014551
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.69451295601607, -9.547430407644448], [-57.68552980317487, -9.547430407644448], [-57.68552980317487, -9.538447254803252], [-57.69451295601607, -9.538447254803252], [-57.69451295601607, -9.547430407644448]]]}",983958.0997654361,1,1,252.751968503937,0.26835853116606223
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.703496108857266, -9.861840757086291], [-57.68552980317487, -9.861840757086291], [-57.68552980317487, -9.852857604245095], [-57.703496108857266, -9.852857604245095], [-57.703496108857266, -9.861840757086291]]]}",1966071.1480752593,2,1,236.20825147347742,0.4319213520213025
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.68552980317487, -9.906756521292259], [-57.67654665033368, -9.906756521292259], [-57.67654665033368, -9.897773368451062], [-57.68552980317487, -9.897773368451062], [-57.68552980317487, -9.906756521292259]]]}",982901.3612252182,1,1,242.54330708661416,0.2726014469344048
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.67654665033368, -9.843874451403899], [-57.66756349749248, -9.843874451403899], [-57.66756349749248, -9.834891298562702], [-57.67654665033368, -9.834891298562702], [-57.67654665033368, -9.843874451403899]]]}",983089.0822999377,1,1,243.77952755905514,0.377056578201583
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.67654665033368, -9.870823909927473], [-57.66756349749248, -9.870823909927473], [-57.66756349749248, -9.861840757086291], [-57.67654665033368, -9.861840757086291], [-57.67654665033368, -9.870823909927473]]]}",983008.7753928159,1,1,239.0433070866142,0.5813123302969511
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.67654665033368, -9.924722826974651], [-57.66756349749248, -9.924722826974651], [-57.66756349749248, -9.915739674133455], [-57.67654665033368, -9.915739674133455], [-57.67654665033368, -9.924722826974651]]]}",982847.5091720836,1,1,249.78740157480314,0.568038080262566
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.67654665033368, -9.996588049704208], [-57.66756349749248, -9.996588049704208], [-57.66756349749248, -9.987604896863012], [-57.67654665033368, -9.987604896863012], [-57.67654665033368, -9.996588049704208]]]}",982631.1346033792,1,1,243.40157480314963,0.4700219205336674
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.66756349749248, -9.852857604245095], [-57.658580344651284, -9.852857604245095], [-57.658580344651284, -9.843874451403899], [-57.66756349749248, -9.843874451403899], [-57.66756349749248, -9.852857604245095]]]}",983062.3374958371,1,1,252.79921259842516,0.3430763520849205
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.658580344651284, -9.780992381515524], [-57.64959719181009, -9.780992381515524], [-57.64959719181009, -9.772009228674328], [-57.64061403896889, -9.772009228674328], [-57.64061403896889, -9.75404292299195], [-57.658580344651284, -9.75404292299195], [-57.658580344651284, -9.780992381515524]]]}",4916524.485378658,5,1,262.4253144654089,0.23469463672389435
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.64061403896889, -9.780992381515524], [-57.631630886127695, -9.780992381515524], [-57.631630886127695, -9.772009228674328], [-57.64061403896889, -9.772009228674328], [-57.64061403896889, -9.780992381515524]]]}",983275.6192364877,1,1,246.3779527559055,0.3105475597122611
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.64061403896889, -9.807941840039113], [-57.631630886127695, -9.807941840039113], [-57.631630886127695, -9.798958687197917], [-57.64061403896889, -9.798958687197917], [-57.64061403896889, -9.807941840039113]]]}",983195.8198455892,1,1,254.60236220472441,0.42440298564115525
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.64061403896889, -9.888790215609866], [-57.6226477332865, -9.888790215609866], [-57.6226477332865, -9.87980706276867], [-57.64061403896889, -9.87980706276867], [-57.64061403896889, -9.888790215609866]]]}",1965910.2442848475,2,1,244.07858546168956,0.39248998577651667
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.631630886127695, -9.81692499288031], [-57.6136645804453, -9.81692499288031], [-57.6136645804453, -9.78997553435672], [-57.6226477332865, -9.78997553435672], [-57.6226477332865, -9.807941840039113], [-57.631630886127695, -9.807941840039113], [-57.631630886127695, -9.81692499288031]]]}",3932769.5555417044,4,1,258.83562992125985,0.35221925667932863
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.6226477332865, -9.915739674133455], [-57.6136645804453, -9.915739674133455], [-57.6136645804453, -9.906756521292259], [-57.6226477332865, -9.906756521292259], [-57.6226477332865, -9.915739674133455]]]}",982874.4472794118,1,1,249.2795275590551,0.36390113406987007
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.6226477332865, -9.969638591180633], [-57.6136645804453, -9.969638591180633], [-57.6136645804453, -9.960655438339437], [-57.6226477332865, -9.960655438339437], [-57.6226477332865, -9.969638591180633]]]}",982712.456244944,1,1,254.49606299212599,0.4198524117502205
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.6136645804453, -9.843874451403899], [-57.604681427604106, -9.843874451403899], [-57.604681427604106, -9.825908145721506], [-57.6136645804453, -9.825908145721506], [-57.6136645804453, -9.843874451403899]]]}",1966204.8852366346,2,1,237.47440944881888,0.29515465645878586
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.6226477332865, -9.87980706276867], [-57.604681427604106, -9.87980706276867], [-57.604681427604106, -9.870823909927473], [-57.6226477332865, -9.870823909927473], [-57.6226477332865, -9.87980706276867]]]}",1965963.9272097403,2,1,255.9115913555992,0.4034242312957601
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.604681427604106, -9.81692499288031], [-57.595698274762924, -9.81692499288031], [-57.595698274762924, -9.807941840039113], [-57.604681427604106, -9.807941840039113], [-57.604681427604106, -9.81692499288031]]]}",983169.1717085274,1,1,256.23228346456693,0.463263217337046
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.604681427604106, -9.870823909927473], [-57.595698274762924, -9.870823909927473], [-57.595698274762924, -9.852857604245095], [-57.6226477332865, -9.852857604245095], [-57.6226477332865, -9.861840757086291], [-57.604681427604106, -9.861840757086291], [-57.604681427604106, -9.870823909927473]]]}",3932076.514293233,4,1,247.88027477919528,0.3154105891249917
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.595698274762924, -9.852857604245095], [-57.57773196908053, -9.852857604245095], [-57.57773196908053, -9.843874451403899], [-57.595698274762924, -9.843874451403899], [-57.595698274762924, -9.852857604245095]]]}",1966124.6860128324,2,1,247.84675834970528,0.36988759056648046
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.58671512192173, -9.870823909927473], [-57.57773196908053, -9.870823909927473], [-57.57773196908053, -9.861840757086291], [-57.58671512192173, -9.861840757086291], [-57.58671512192173, -9.870823909927473]]]}",983008.7753912382,1,1,253.90551181102362,0.33307451358526685
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.541799357715746, -9.547430407644448], [-57.53281620487455, -9.547430407644448], [-57.53281620487455, -9.538447254803252], [-57.541799357715746, -9.538447254803252], [-57.541799357715746, -9.547430407644448]]]}",983958.0997653602,1,1,271.70472440944883,0.4872721770608142
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.51484989919216, -9.942689132657044], [-57.50586674635096, -9.942689132657044], [-57.50586674635096, -9.933705979815848], [-57.51484989919216, -9.933705979815848], [-57.51484989919216, -9.942689132657044]]]}",982793.5604770676,1,1,292.3976377952756,0.4165219345182438
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.97299069409311, -9.36776735082055], [-57.96400754125192, -9.36776735082055], [-57.96400754125192, -9.358784197979354], [-57.97299069409311, -9.358784197979354], [-57.97299069409311, -9.36776735082055]]]}",984471.959187823,1,1,224.3188976377953,0.41260387648856106
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.86519285999877, -9.448615726391303], [-57.856209707157575, -9.448615726391303], [-57.856209707157575, -9.439632573550107], [-57.86519285999877, -9.439632573550107], [-57.86519285999877, -9.448615726391303]]]}",984241.9200479772,1,1,239.5236220472441,0.45236884887084733
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.856209707157575, -9.277935822408601], [-57.84722655431638, -9.277935822408601], [-57.84722655431638, -9.268952669567405], [-57.856209707157575, -9.268952669567405], [-57.856209707157575, -9.277935822408601]]]}",984725.2592129685,1,1,250.3543307086614,0.5785262237090215
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.856209707157575, -9.385733656502943], [-57.84722655431638, -9.385733656502943], [-57.84722655431638, -9.376750503661746], [-57.856209707157575, -9.376750503661746], [-57.856209707157575, -9.385733656502943]]]}",984421.0087634936,1,1,249.7834645669291,0.44708383312588734
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-57.84722655431638, -9.376750503661746], [-57.83824340147518, -9.376750503661746], [-57.83824340147518, -9.36776735082055], [-57.84722655431638, -9.36776735082055], [-57.84722655431638, -9.376750503661746]]]}",984446.4960750203,1,1,255.9527559055118,0.5514728003278278
